interaction_type,has_open_tracking,has_click_tracking,content_type,time_quadrant,hour,minute,weekday,date,month,thread_length,thread_avg_reply_delay,thread_avg_receive_delay,identifier,used_tracking
RECEIVED,FALSE,FALSE,UPDATES,2,7,6,Wednesday,28,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,11,41,Wednesday,28,10,2,295,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,FALSE,PROMOTIONS,2,11,30,Wednesday,28,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,11,9,Wednesday,28,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,SOCIAL,2,11,5,Wednesday,28,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,10,55,Wednesday,28,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,10,51,Wednesday,28,10,2,29,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,10,43,Wednesday,28,10,2,218,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,10,23,Wednesday,28,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,10,21,Wednesday,28,10,2,29,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,8,49,Wednesday,28,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,8,45,Wednesday,28,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,FALSE,PROMOTIONS,2,8,30,Wednesday,28,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,8,27,Wednesday,28,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,6,45,Wednesday,28,10,2,295,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,6,23,Wednesday,28,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,FALSE,UPDATES,2,6,3,Wednesday,28,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,SOCIAL,1,5,45,Wednesday,28,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,FALSE,PROMOTIONS,1,5,43,Wednesday,28,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,SOCIAL,1,5,6,Wednesday,28,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,1,4,25,Wednesday,28,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,PROMOTIONS,2,9,10,Wednesday,28,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,TRUE,UPDATES,1,3,0,Wednesday,28,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,FALSE,PROMOTIONS,1,2,30,Wednesday,28,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,TRUE,PROMOTIONS,1,2,2,Wednesday,28,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,PROMOTIONS,1,0,3,Wednesday,28,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,4,23,14,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,FALSE,UPDATES,4,19,44,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,PROMOTIONS,4,19,42,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,4,19,16,Tuesday,27,10,5,182.25,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,PROMOTIONS,4,18,37,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,FALSE,PERSONAL,4,18,13,Tuesday,27,10,2,0,1440,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,3,17,44,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,3,17,40,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,3,17,38,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,4,23,6,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,3,17,32,Tuesday,27,10,3,7.5,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,FALSE,UPDATES,3,17,24,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,3,17,18,Tuesday,27,10,3,7.5,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,3,17,16,Tuesday,27,10,3,7.5,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,3,16,32,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,3,17,16,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,PROMOTIONS,2,9,42,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,3,14,28,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,FALSE,PROMOTIONS,3,13,9,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,3,14,12,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,3,14,6,Tuesday,27,10,5,182.25,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,PROMOTIONS,2,6,44,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,SOCIAL,3,13,28,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,FALSE,PROMOTIONS,3,13,0,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,PERSONAL,4,18,4,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,3,12,10,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,11,52,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,3,17,12,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,FALSE,PROMOTIONS,2,11,26,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,9,50,Tuesday,27,10,5,182.25,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,SOCIAL,2,9,47,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,TRUE,UPDATES,2,9,45,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,9,29,Tuesday,27,10,3,8.5,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,9,18,Tuesday,27,10,3,8.5,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,9,12,Tuesday,27,10,3,8.5,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,FALSE,PROMOTIONS,2,8,30,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,SOCIAL,2,7,45,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,7,8,Tuesday,27,10,5,182.25,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,7,5,Tuesday,27,10,5,182.25,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,6,30,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,6,18,Tuesday,27,10,2,146,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,PROMOTIONS,4,22,13,Monday,26,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,2,9,57,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,1,4,25,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,1,4,4,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,1,3,52,Tuesday,27,10,2,146,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,TRUE,PROMOTIONS,1,3,0,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,SOCIAL,1,2,45,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,FALSE,PERSONAL,1,3,17,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,SOCIAL,1,1,48,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,2,6,43,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,1,0,26,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,1,1,28,Tuesday,27,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,4,19,58,Monday,26,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,PERSONAL,4,23,43,Monday,26,10,2,0,1440,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,4,20,41,Monday,26,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,FALSE,PERSONAL,4,18,8,Monday,26,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,PERSONAL,4,23,37,Monday,26,10,2,0,9411,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,PERSONAL,4,23,37,Monday,26,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,PERSONAL,4,23,31,Monday,26,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,PERSONAL,4,23,4,Monday,26,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,PERSONAL,3,17,33,Monday,26,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,3,17,12,Monday,26,10,3,84.5,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,3,17,7,Monday,26,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,3,15,46,Monday,26,10,2,584,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,3,15,41,Monday,26,10,3,84.5,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,3,15,31,Monday,26,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,PERSONAL,4,20,55,Monday,26,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,FALSE,PROMOTIONS,3,13,4,Monday,26,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,SOCIAL,3,14,26,Monday,26,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,3,14,22,Monday,26,10,3,84.5,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,3,12,58,Monday,26,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,3,12,34,Monday,26,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,FALSE,UPDATES,2,9,41,Monday,26,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,9,4,Monday,26,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,8,56,Monday,26,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,3,14,17,Monday,26,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,8,38,Monday,26,10,5,7.25,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,8,38,Monday,26,10,5,7.25,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,8,26,Monday,26,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,3,13,50,Monday,26,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,8,14,Monday,26,10,5,7.25,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,8,12,Monday,26,10,5,7.25,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,8,10,Monday,26,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,8,8,Monday,26,10,5,7.25,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,8,4,Monday,26,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,7,54,Monday,26,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,6,56,Monday,26,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,2,6,46,Monday,26,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,6,40,Monday,26,10,2,3,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,6,36,Monday,26,10,2,3,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,6,2,Monday,26,10,2,584,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,2,6,3,Monday,26,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,1,5,1,Monday,26,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,FALSE,PROMOTIONS,1,4,48,Monday,26,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,FALSE,PROMOTIONS,1,4,30,Monday,26,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,1,4,25,Monday,26,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,SOCIAL,1,3,59,Monday,26,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,TRUE,UPDATES,1,3,0,Monday,26,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,SOCIAL,1,1,48,Monday,26,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,PROMOTIONS,2,6,15,Monday,26,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,PROMOTIONS,3,17,30,Sunday,25,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,3,17,36,Sunday,25,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,PROMOTIONS,2,6,33,Sunday,25,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,3,12,36,Sunday,25,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,FALSE,PROMOTIONS,3,12,30,Sunday,25,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,11,59,Sunday,25,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,3,15,17,Sunday,25,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,SOCIAL,2,9,35,Sunday,25,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,2,8,56,Sunday,25,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,2,8,52,Sunday,25,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,7,43,Sunday,25,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,FALSE,PROMOTIONS,2,6,25,Sunday,25,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,6,13,Sunday,25,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,FALSE,UPDATES,1,5,42,Sunday,25,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,1,4,25,Sunday,25,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,TRUE,PROMOTIONS,1,3,0,Sunday,25,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,SOCIAL,1,2,54,Sunday,25,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,1,2,37,Sunday,25,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,1,2,37,Sunday,25,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,SOCIAL,1,2,21,Sunday,25,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,PROMOTIONS,2,6,23,Sunday,25,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,4,19,48,Saturday,24,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,FALSE,UPDATES,3,17,30,Saturday,24,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,3,17,12,Saturday,24,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,3,15,56,Saturday,24,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,3,13,7,Saturday,24,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,3,13,36,Saturday,24,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,3,15,37,Saturday,24,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,9,58,Saturday,24,10,2,88,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,8,30,Saturday,24,10,2,88,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,7,56,Saturday,24,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,PROMOTIONS,2,6,2,Saturday,24,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,2,11,4,Saturday,24,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,FALSE,PROMOTIONS,1,4,56,Saturday,24,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,1,4,25,Saturday,24,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,FALSE,PROMOTIONS,1,3,31,Saturday,24,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,PROMOTIONS,2,8,50,Saturday,24,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,1,3,20,Saturday,24,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,TRUE,UPDATES,1,3,0,Saturday,24,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,SOCIAL,1,2,48,Saturday,24,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,4,20,7,Friday,23,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,PROMOTIONS,3,17,2,Friday,23,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,3,16,45,Friday,23,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,3,16,37,Friday,23,10,2,79,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,3,16,19,Friday,23,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,3,15,32,Friday,23,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,3,15,17,Friday,23,10,2,79,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,3,16,59,Friday,23,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,TRUE,UPDATES,3,14,29,Friday,23,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,3,12,33,Friday,23,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,11,57,Friday,23,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,3,16,53,Friday,23,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,FALSE,PROMOTIONS,2,10,39,Friday,23,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,SOCIAL,2,9,42,Friday,23,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,PROMOTIONS,3,13,59,Friday,23,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
SENT,FALSE,FALSE,FORUMS,2,8,49,Friday,23,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,FALSE,UPDATES,1,5,33,Friday,23,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,1,4,25,Friday,23,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,FALSE,PROMOTIONS,1,3,30,Friday,23,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,SOCIAL,1,3,19,Friday,23,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,SOCIAL,1,3,2,Friday,23,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,TRUE,TRUE,PROMOTIONS,1,3,0,Friday,23,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,UPDATES,2,6,51,Friday,23,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
RECEIVED,FALSE,FALSE,PROMOTIONS,3,17,48,Thursday,22,10,1,0,0,2c2c8c9fb4aa6090aad4a75a95f8ef99,1
